last_season,current_club_id,country_of_citizenship,sub_position,foot,height_in_cm,agent_name,current_club_domestic_competition_id,highest_market_value_in_eur,valor_real,edad,contrato_restante,convocado,tempo_2018_titu,tempo_2019_titu,tempo_2020_titu,tempo_2021_titu,tempo_2022_titu,tempo_2023_titu,tempo_2024_titu,capitanias,temporada_2018_g,temporada_2019_g,temporada_2020_g,temporada_2021_g,temporada_2022_g,temporada_2023_g,temporada_2024_g,goles,asistencias,cambios,amarillas,club_id,stadium_seats,temporada_2018_a,temporada_2019_a,temporada_2020_a,temporada_2021_a,temporada_2022_a,temporada_2023_a,temporada_2024_a,jerarquia_rondas_CL,jerarquia_rondas_EL,jugador_ofensivo,efectividad
2021,618,France,Centre-Forward,,177.0,ESM Agency,FR1,400000.0,120168.14311929313,18.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,618,41965,,,,,,,,,,1,
2021,13,Spain,Centre-Back,right,190.0,Eloísa López ,ES1,,120168.14311929313,22.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,1.0,13,70460,,,,,,,,,,0,
2024,331,Spain,Central Midfield,right,179.0,7DS,ES1,2500000.0,2350254.4036003486,25.0,1.0,58.0,0.0,0.0,1.0,1.0,2.0,13.0,3.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,23.0,1.0,331,23576,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,,0,0.10344827586206896
2023,12321,Mali,Defensive Midfield,right,186.0,,ES1,600000.0,540478.3770702536,22.0,2.0,8.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,,,,,,,,,,,2.0,,12321,14624,,,,,,,,,,0,
2021,1531,Spain,Central Midfield,right,175.0,RGFOOTBALL,ES1,,360504.4293578794,19.0,2.0,16.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,1.0,2.0,1.0,1531,31388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,
2024,18,Germany,Left-Back,left,180.0,SEG,L1,,8174797.92556643,19.0,3.0,,,,,,,,,,,,,,,,,,1.0,7.0,,18,54042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,
2023,12321,Spain,Centre-Back,right,187.0,MSSports,ES1,350000.0,216191.35082810142,21.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,12321,14624,,,,,,,,,,0,
2024,631,Cote d'Ivoire,Centre-Forward,right,182.0,Unique Sports Group,GB1,12000000.0,8685722.795914333,21.0,5.0,32.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,,0.0,0.0,0.0,1.0,4.0,2.0,6.0,13.0,3.0,21.0,,631,41631,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,1,0.5
2024,46,Argentina,Attacking Midfield,left,185.0,GR Sports,IT1,15000000.0,12262196.888349645,18.0,5.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,9.0,,46,75923,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,,1,0.12244897959183673
2024,23826,France,Centre-Back,left,196.0,Gestifute,L1,15000000.0,12262196.888349645,18.0,4.0,63.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,,,,,,,,,,5.0,,23826,47069,,,,,,,,,,0,
2021,1132,England,Centre-Back,right,186.0,,GB1,,2403362.8623858625,19.0,1.0,38.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,,,,,,,,,,1.0,2.0,,1132,21994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,
2023,738,France,Attacking Midfield,left,169.0,,FR1,,54047.837707025355,17.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,738,25178,,,,,,,,,,1,
2024,82,Hungary,Attacking Midfield,right,189.0,PRO Profil GmbH,L1,,9196647.666262234,17.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,,82,28917,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,1,
2019,1244,Spain,Centre-Forward,right,190.0,JV SPORTS SL,ES1,300000.0,244255.86352261677,18.0,4.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,2.0,,1244,12454,,,,,,,,,,1,
2024,417,Algeria,Goalkeeper,,185.0,,FR1,150000.0,102184.97406958038,22.0,1.0,32.0,,,,,,,,,,,,,,,,,,,,417,36178,,,,,,,,,,0,
2022,533,Germany,Attacking Midfield,both,185.0,EMG Mundial,L1,,1172526.5081958147,17.0,4.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,2.0,,533,30150,,,,,,,,,,1,
2020,1158,France,Defensive Midfield,right,186.0,,FR1,300000.0,120392.78321055492,19.0,,1.0,,,,,,,,,,,,,,,,,,,,1158,16787,,,,,,,,,,0,
2023,533,Germany,Centre-Back,both,196.0,Unique Sports Group,L1,,864765.4033124057,18.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,533,30150,,,,,,,,,,0,
2023,631,England,Centre-Back,right,183.0,,GB1,,5404783.770702536,19.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,4.0,,631,41631,,,,,,,,,,0,
2020,417,France,Centre-Back,right,180.0,,FR1,,240785.56642110983,18.0,,2.0,,,,,,,,,,,,,,,,,,,,417,36178,,,,,,,,,,0,
2024,3911,France,Centre-Back,right,184.0,Soccer Connect,FR1,2500000.0,1532774.6110437056,26.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,,3911,15220,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,0.11538461538461539
2024,415,Norway,Right-Back,right,177.0,,FR1,,2043699.4813916076,23.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,,,,,,,,,,3.0,10.0,,415,33150,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,0,
2024,35,Germany,Left Winger,both,189.0,Footfeel ISM  ,L1,,102184.97406958038,19.0,4.0,,,,,,,,,,,,,,,,,,,,,35,29546,,,,,,,,,,1,
2022,3522,,Central Midfield,right,184.0,AR Sport Management,IT1,,820768.5557370703,18.0,5.0,33.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,2.0,,3522,11676,,,,,,,,,,0,
2023,3,Germany,Centre-Back,both,193.0,FM Worldsport,L1,,270239.1885351268,18.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,3,50000,,,,,,,,,,0,
2022,39,Germany,Centre-Back,right,188.0,ASBW Sport Marketing,L1,,351757.9524587444,16.0,3.0,,,,,,,,,,,,,,,,,,,,,39,33305,,,,,,,,,,0,
2024,39,Germany,Centre-Forward,right,192.0,ASBW Sport Marketing,L1,,6131098.444174822,18.0,1.0,16.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,,1.0,,39,33305,,,,,,,,,,1,
2024,80,Germany,Central Midfield,,195.0,CN Sports,L1,,613109.8444174823,19.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,80,26000,,,,,,,,,,0,
2023,631,England,Attacking Midfield,right,175.0,KIN Partners,GB1,,972861.0787264565,17.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,631,41631,,,,,,,,,,1,
2023,148,England,Second Striker,left,183.0,CAA Base Ltd,GB1,,1621435.1312107607,18.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,148,62850,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1,
2022,533,United States,Right-Back,right,185.0,CAA Stellar,L1,3000000.0,1758789.762293722,18.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,2.0,,533,30150,,,,,,,,,,0,
2021,3911,France,Centre-Back,right,191.0,Mickael Libong,FR1,600000.0,600840.7155964656,22.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,3911,15220,,,,,,,,,,0,
2022,44,Germany,Centre-Back,both,189.0,ROGON U23,L1,,293131.62704895367,17.0,,1.0,,,,,,,,,,,,,,,,,,,,44,74667,,,,,,,,,,0,
2023,86,United States,Centre-Forward,,193.0,,L1,,108095.67541405071,18.0,3.0,,,,,,,,,,,,,,,,,,,,,86,42100,,,,,,,,,,1,
2024,2919,Serbia,Centre-Back,right,192.0,LIAN Sports Group,IT1,,1839329.533252447,19.0,1.0,11.0,,,,,,,,,,,,,,,,,,,,2919,17102,,,,,,,,,,0,
2023,410,Croatia,Centre-Back,left,195.0,World of Soccer,IT1,,756669.727898355,18.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,410,25144,,,,,,,,,,0,
2024,89,Germany,Left-Back,left,193.0,Wasserman,L1,12000000.0,10218497.406958038,19.0,,23.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,7.0,,89,22012,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,,0,0.2608695652173913
2024,273,Ghana,Centre-Back,right,173.0,BLACKSKILL,FR1,,9196647.666262234,23.0,5.0,71.0,0.0,0.0,0.0,1.0,30.0,13.0,3.0,,,,,,,,,,1.0,11.0,,273,29778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0,
2023,82,Germany,Centre-Back,right,187.0,Players Factory,L1,100000.0,81071.75656053804,18.0,3.0,,,,,,,,,,,,,,,,,,,,,82,28917,,,,,,,,,,0,
2022,1158,,Centre-Back,right,184.0,USM GROUP ,FR1,,175878.9762293722,24.0,,13.0,,,,,,,,,,,,,,,,,,,,1158,16787,,,,,,,,,,0,
2021,1421,Mali,Right-Back,right,172.0,BLACKSKILL,FR1,700000.0,600840.7155964656,19.0,4.0,26.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,1421,20519,,,,,,,,,,0,
2024,416,Lithuania,Central Midfield,left,191.0,GlobalGroup11,IT1,,5109248.703479019,19.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,,,,,,,,,,2.0,9.0,,416,28177,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0,
2023,1158,France,Centre-Back,right,194.0,FAIR SPORT MNG,FR1,500000.0,324287.02624215215,21.0,4.0,19.0,,,,,,,,,,,,,,,,,,,,1158,16787,,,,,,,,,,0,
2021,826,France,Right Winger,right,171.0,ASR SPORT,FR1,,240336.28623858627,19.0,,1.0,,,,,,,,,,,,,,,,,,,,826,38223,,,,,,,,,,1,
2020,826,France,Right Winger,left,173.0,MY ELEVEN CONSULTING,FR1,400000.0,240785.56642110983,18.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,826,38223,,,,,,,,,,1,
2021,244,France,Left Winger,both,174.0,J.Gomes Avocat,FR1,250000.0,270378.32201840956,16.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,244,67394,,,,,,,,,,1,
2024,79,Germany,Goalkeeper,left,192.0,ROGON,L1,,1532774.6110437056,18.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,79,60449,,,,,,,,,,0,
2022,29,England,Right Winger,,180.0,Wasserman,GB1,,175878.9762293722,18.0,3.0,9.0,,,,,,,,,,,,,,,,,1.0,3.0,,29,39414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1,
2023,1237,England,Centre-Back,,190.0,TMUS Sports,GB1,,216191.35082810142,19.0,1.0,,,,,,,,,,,,,,,,,,,,,1237,31876,,,,,,,,,,0,
2021,244,France,Goalkeeper,right,181.0,,FR1,,180252.2146789397,18.0,,6.0,,,,,,,,,,,,,,,,,,,,244,67394,,,,,,,,,,0,
2022,1147,,Left Midfield,left,176.0,Kemari,FR1,2000000.0,1993295.063932885,19.0,5.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,6.0,,1147,10446,,,,,,,,,,0,
2023,1158,Mali,Centre-Forward,right,193.0,,FR1,1200000.0,1080956.7541405072,20.0,2.0,28.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,,1158,16787,0.0,0.0,0.0,0.0,1.0,4.0,0.0,,,1,0.21428571428571427
2023,1041,France,Goalkeeper,left,190.0,Soccer and more,FR1,,324287.02624215215,17.0,2.0,,,,,,,,,,,,,,,,,,,,,1041,59186,,,,,,,,,,0,
2021,1041,France,Right-Back,right,171.0,score agencies,FR1,,240336.28623858627,17.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,1041,59186,,,,,,,,,,0,
2020,2969,Romania,Centre-Back,,187.0,11WINS,FR1,,1083535.0488949942,19.0,5.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,2969,16098,,,,,,,,,,0,
2024,2036,Brazil,Left Winger,both,175.0,,L1,,3065549.222087411,25.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,10.0,1.0,2036,15000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,1,6.0
2021,1158,France,Left Midfield,left,186.0,,FR1,300000.0,180252.2146789397,18.0,,13.0,,,,,,,,,,,,,,,,,,1.0,1.0,1158,16787,,,,,,,,,,0,
2021,1158,France,Central Midfield,right,174.0,Supernova Management,FR1,,600840.7155964656,19.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,1.0,,1158,16787,,,,,,,,,,0,
2022,1158,France,Central Midfield,right,175.0,JL Sport Consulting,FR1,150000.0,117252.65081958147,21.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,1158,16787,,,,,,,,,,0,
2021,1095,France,Attacking Midfield,right,172.0,Sport Factory 360,FR1,700000.0,420588.50091752596,20.0,3.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,1095,21877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1,0.1111111111111111
2024,1420,France,Centre-Back,right,197.0,,FR1,2000000.0,510924.8703479019,20.0,2.0,24.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,,,,,,,,,,,3.0,,1420,19350,,,,,,,,,,0,
2023,416,France,Centre-Back,right,187.0,YOU FIRST,IT1,,216191.35082810142,19.0,,10.0,,,,,,,,,,,,,,,,,,,,416,28177,,,,,,,,,,0,
2023,8970,Gabon,Right-Back,right,184.0,,IT1,2500000.0,2161913.5082810144,21.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,1.0,1.0,,8970,16227,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0,
2022,826,France,Centre-Back,right,189.0,management 360,FR1,,293131.62704895367,21.0,,11.0,,,,,,,,,,,,,,,,,,,,826,38223,,,,,,,,,,0,
2023,826,Comoros,Goalkeeper,left,192.0,Team Spirit Football,FR1,200000.0,108095.67541405071,21.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,826,38223,,,,,,,,,,0,
2023,16,Germany,Centre-Back,left,189.0,KL Sportsbase,L1,3000000.0,2702391.885351268,18.0,5.0,2.0,,,,,,,,,,,,,,,,,,1.0,,16,81365,,,,,,,,,,0,
2023,826,France,Centre-Forward,right,185.0,BS Group - BS Law,FR1,400000.0,324287.02624215215,19.0,4.0,15.0,,,,,,,,,,,,,,,,,,,,826,38223,,,,,,,,,,1,
2020,2969,France,Centre-Forward,right,183.0,,FR1,400000.0,180589.17481583238,18.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,1.0,,2969,16098,,,,,,,,,,1,
2020,2969,Cameroon,Defensive Midfield,right,174.0,Maxime Nana,FR1,800000.0,722356.6992633295,18.0,4.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,1.0,,2969,16098,,,,,,,,,,0,
2023,244,France,Central Midfield,right,177.0,BB Sport Consulting ,FR1,150000.0,108095.67541405071,19.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,244,67394,,,,,,,,,,0,
2023,1005,Belgium,Right-Back,right,186.0,YOU FIRST,IT1,,162143.51312107607,20.0,2.0,20.0,,,,,,,,,,,,,,,,,,,,1005,31559,,,,,,,,,,0,
2024,1005,France,Centre-Back,left,191.0,One Team Football ,IT1,,2043699.4813916076,23.0,3.0,,,,,,,,,,,,,,,,,,,2.0,,1005,31559,,,,,,,,,,0,
2024,3911,France,Left-Back,left,180.0,Victor Aupetit,FR1,12000000.0,9196647.666262234,21.0,3.0,77.0,0.0,0.0,0.0,1.0,23.0,2.0,8.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,13.0,,3911,15220,0.0,0.0,0.0,0.0,1.0,1.0,2.0,,,0,0.06493506493506493
2022,290,France,Right Winger,left,183.0,USM GROUP ,FR1,,117252.65081958147,19.0,2.0,,,,,,,,,,,,,,,,,,,,,290,18541,,,,,,,,,,1,
2024,290,France,Right-Back,right,182.0,Concept Sport Agency,FR1,2500000.0,2043699.4813916076,23.0,3.0,16.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,,2.0,4.0,,290,18541,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,0,
2020,969,France,Centre-Forward,right,175.0,,FR1,,180589.17481583238,17.0,,3.0,,,,,,,,,,,,,,,,,,,,969,22000,,,,,,,,,,1,
2021,347,Senegal,Centre-Back,right,180.0,,FR1,,961345.1449543451,19.0,2.0,26.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,2.0,,347,28786,,,,,,,,,,0,
2022,3524,,Centre-Back,,190.0,TEAM MANAGEMENT,FR1,,117252.65081958147,19.0,,20.0,,,,,,,,,,,,,,,,,,,,3524,10800,,,,,,,,,,0,
2021,607,Iceland,Centre-Forward,right,189.0,CAA Stellar,IT1,,480672.57247717254,16.0,2.0,2.0,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,607,12048,,,,,,,,,,1,
2024,290,Cote d'Ivoire,Centre-Back,left,181.0,PSM,FR1,,3065549.222087411,22.0,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,,290,18541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,
2024,2036,Germany,Goalkeeper,right,183.0,SoccerQ GmbH,L1,,510924.8703479019,19.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,2036,15000,,,,,,,,,,0,
2024,995,Guinea,Centre-Back,right,187.0,MDC Advisors,FR1,,6131098.444174822,21.0,1.0,61.0,0.0,0.0,4.0,15.0,2.0,0.0,4.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,,995,35322,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,0,0.08196721311475409
2024,969,Cote d'Ivoire,Centre-Back,right,184.0,CAA Base Ltd,FR1,7000000.0,5109248.703479019,22.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,3.0,,969,22000,,,,,,,,,,0,
2022,1420,France,Right-Back,left,172.0,,FR1,,117252.65081958147,23.0,,7.0,,,,,,,,,,,,,,,,,,,,1420,19350,,,,,,,,,,0,
2024,1420,Morocco,Central Midfield,right,175.0,,FR1,,817479.792556643,21.0,3.0,5.0,,,,,,,,,,,,,,,,,,4.0,,1420,19350,,,,,,,,,,0,
2024,415,Cameroon,Centre-Forward,right,178.0,TEAM REAG CONSULTING,FR1,3000000.0,2554624.3517395095,24.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,3.0,12.0,,415,33150,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,1,0.9
2021,618,France,Central Midfield,left,189.0,,FR1,,120168.14311929313,18.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,618,41965,,,,,,,,,,0,
2024,533,Austria,Central Midfield,right,185.0,YOU FIRST,L1,,510924.8703479019,18.0,2.0,,,,,,,,,,,,,,,,,,,,,533,30150,,,,,,,,,,0,
2024,2036,Germany,Central Midfield,right,184.0,Soccer and more,L1,,1328404.662904545,21.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,4.0,,2036,15000,,,,,,,,,,0,
2020,366,Brazil,Centre-Back,left,184.0,,ES1,1000000.0,541767.5244474971,18.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,1.0,,1.0,366,27618,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0,
2022,6195,Italy,Goalkeeper,right,182.0,,IT1,,87939.4881146861,17.0,,3.0,,,,,,,,,,,,,,,,,,,,6195,54726,,,,,,,,,,0,
2023,416,France,Left-Back,left,165.0,SPORTBOLD,IT1,,324287.02624215215,18.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,416,28177,,,,,,,,,,0,
2023,1158,France,Central Midfield,right,176.0,,FR1,,4323827.016562029,18.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,,1158,16787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,0.09090909090909091
2023,1158,France,Centre-Forward,both,180.0,ASI MANAGEMENT,FR1,1500000.0,1080956.7541405072,20.0,3.0,2.0,,,,,,,,,,,,,,,,,,3.0,,1158,16787,,,,,,,,,,1,
2023,3,Germany,Left-Back,left,183.0,Unique Sports Group,L1,,6485740.524843043,18.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,5.0,,3,50000,,,,,,,,,,0,
2023,1082,France,Goalkeeper,right,190.0,,FR1,250000.0,216191.35082810142,17.0,5.0,,,,,,,,,,,,,,,,,,,,,1082,50186,,,,,,,,,,0,
2020,417,France,Right Winger,right,177.0,ISF SPORTS,FR1,350000.0,300981.95802638726,19.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,,1.0,,417,36178,,,,,,,,,,1,
2020,417,France,Centre-Back,,183.0,YOU FIRST,FR1,250000.0,60196.39160527746,17.0,,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,,417,36178,,,,,,,,,,0,
2023,6574,Uruguay,Centre-Forward,right,177.0,Equipo TMA,IT1,8500000.0,4864305.3936322825,21.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,,6574,21584,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1,0.08333333333333333
2022,417,Romania,Left Winger,right,183.0,,FR1,,3752084.826226607,18.0,2.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,3.0,,417,36178,,,,,,,,,,1,
2021,826,France,Central Midfield,right,189.0,YOU FIRST,FR1,,600840.7155964656,19.0,3.0,13.0,,,,,,,,,,,,,,,,,,1.0,1.0,826,38223,,,,,,,,,,0,
2024,12,Italy,Central Midfield,right,180.0,Dream and Goal,IT1,,12262196.888349645,19.0,5.0,7.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,10.0,,12,70634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,0.5714285714285714
2024,80,Germany,Centre-Back,right,185.0,M-Soccermanagement,L1,,204369.94813916076,19.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,80,26000,,,,,,,,,,0,
2023,800,Italy,Defensive Midfield,both,182.0,SEG,IT1,,162143.51312107607,18.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,800,24950,,,,,,,,,,0,
2023,749,Italy,Central Midfield,left,184.0,Bola,IT1,,648574.0524843043,18.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,749,19847,,,,,,,,,,0,
2024,749,Italy,Centre-Back,right,186.0,,IT1,,5109248.703479019,19.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,749,19847,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,0,
2023,506,Italy,Goalkeeper,right,194.0,MVP United,IT1,,324287.02624215215,18.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,506,41507,,,,,,,,,,0,
2022,1003,,Right-Back,right,178.0,FA Sport,GB1,,117252.65081958147,18.0,,1.0,,,,,,,,,,,,,,,,,,,,1003,32259,,,,,,,,,,0,
2020,1160,France,Right Winger,right,178.0,,FR1,500000.0,300981.95802638726,18.0,,13.0,,,,,,,,,,,,,,,,,,,,1160,8033,,,,,,,,,,1,
2023,873,England,Central Midfield,left,180.0,Straight Ace Sports,GB1,300000.0,270239.1885351268,18.0,,4.0,,,,,,,,,,,,,,,,,,1.0,,873,25486,,,,,,,,,,0,
2023,873,England,Centre-Forward,left,195.0,Stars Like Us,GB1,,270239.1885351268,19.0,2.0,,,,,,,,,,,,,,,,,,,,,873,25486,,,,,,,,,,1,
2022,873,England,Goalkeeper,left,193.0,World in Motion,GB1,,175878.9762293722,18.0,,4.0,,,,,,,,,,,,,,,,,,,,873,25486,,,,,,,,,,0,
2023,347,France,Centre-Back,right,186.0,BBC Management,FR1,100000.0,54047.837707025355,20.0,,,,,,,,,,,,,,,,,,,,,,347,28786,,,,,,,,,,0,
2023,82,Germany,Defensive Midfield,,186.0,,L1,,432382.70165620284,17.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,82,28917,,,,,,,,,,0,
2022,1421,France,Central Midfield,right,180.0,One Team Football ,FR1,,938021.2065566517,18.0,4.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,1.0,,1421,20519,,,,,,,,,,0,
2024,60,France,Left-Back,left,191.0,BS Group - BS Law,L1,3500000.0,3065549.222087411,22.0,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,1.0,7.0,,60,34700,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0,
2021,347,France,Centre-Forward,right,183.0,,FR1,,600840.7155964656,20.0,3.0,20.0,,,,,,,,,,,,,,,,,,1.0,,347,28786,,,,,,,,,,1,
2022,583,France,Right-Back,right,175.0,,FR1,,293131.62704895367,17.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,583,48583,,,,,,,,,,0,
2023,5,Italy,Goalkeeper,right,196.0,SportsGeneration,IT1,,54047.837707025355,18.0,3.0,,,,,,,,,,,,,,,,,,,,,5,75923,,,,,,,,,,0,
2023,380,Italy,Centre-Back,right,191.0,,IT1,,54047.837707025355,18.0,2.0,,,,,,,,,,,,,,,,,,,,,380,29739,,,,,,,,,,0,
2022,5,Italy,Central Midfield,right,175.0,,IT1,,87939.4881146861,17.0,,1.0,,,,,,,,,,,,,,,,,,,,5,75923,,,,,,,,,,0,
2023,5,Italy,Goalkeeper,right,197.0,,IT1,,162143.51312107607,18.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,5,75923,,,,,,,,,,0,
